GZ1,Acquired data,1,5
RI,LALS,RALS,DP,IP
1,1,1,1,1
68060,68060,68060,68060,68060
0,0,0,0,0
316,68376,136436,204496,272556
0,0,0,0,0
-0.562457402547201,188.893397013346345,192.037531534830720,9.926546414693197,42.133232116699219
-0.527812307079633,188.891296386718750,192.036066691080720,9.929266293843588,42.139541625976562
-0.500600785017014,188.889292399088532,192.034693400065095,9.925989786783854,42.142467498779297
-0.483723908662796,188.887430826822907,192.033360799153655,9.923239707946777,42.142575581868492
-0.477680136760076,188.885996500651032,192.032562255859375,9.923649787902832,42.141298929850258
-0.476968695720037,188.885726928710938,192.032592773437500,9.925703048706055,42.139919281005859
-0.477991004784902,188.885828653971345,192.032730102539062,9.929616610209147,42.138896942138672
-0.480079531669617,188.885925292968750,192.032826741536468,9.930526415506998,42.137826283772789
-0.481102501352628,188.886027018229157,192.032831827799470,9.929459571838379,42.136268615722656
-0.484458789229393,188.886296590169280,192.032796223958343,9.927382787068685,42.134456634521484
-0.488413964708646,188.886632283528655,192.032730102539062,9.929599761962891,42.132509867350258
-0.491903136173884,188.886789957682282,192.032628377278655,9.930639584859213,42.130584716796875
-0.494791467984517,188.886830647786468,192.032465616861970,9.932196617126465,42.128772735595703
-0.496147582928340,188.886866251627595,192.032358805338532,9.932516415913900,42.127105712890625
-0.499904414017995,188.886662801106780,192.032226562500000,9.932169596354166,42.125775655110679
-0.500694031516711,188.886530558268220,192.032160441080720,9.930919965108236,42.124688466389976
-0.501015727718671,188.886530558268220,192.032160441080720,9.927543004353842,42.123631795247398
-0.502238328258196,188.886561075846345,192.032160441080720,9.926113446553549,42.122741699218750
-0.500994076331457,188.886596679687500,192.032196044921875,9.925930023193359,42.122295379638672
-0.500349362691244,188.886627197265625,192.032267252604157,9.926959673563639,42.122328440348305
-0.498970995346705,188.886596679687500,192.032328287760407,9.922026316324869,42.122613271077476
-0.491494163870811,188.886525472005218,192.032363891601562,9.919029871622721,42.124328613281250
-0.476883843541145,188.886327107747405,192.032363891601562,9.921893119812012,42.128248850504555
-0.458138431111972,188.886128743489593,192.032394409179688,9.922749837239584,42.133618672688804
-0.436027785142263,188.885864257812500,192.032430013020843,9.922326405843100,42.139859517415367
-0.413849741220474,188.885599772135407,192.032526652018220,9.923222859700521,42.146194458007812
-0.394672592480977,188.885894775390625,192.032628377278655,9.919279416402182,42.151879628499351
-0.377695287267367,188.886393229166657,192.032658894856780,9.914616584777832,42.156730651855469
-0.367016658186913,188.886962890625000,192.032760620117188,9.912723223368326,42.160982767740883
-0.359372620781263,188.887491861979157,192.032862345377595,9.912486394246420,42.164849599202476
-0.352529048919678,188.887990315755218,192.032928466796875,9.911136309305826,42.168435414632164
-0.347719331582387,188.888061523437500,192.032928466796875,9.907393137613932,42.171841939290367
-0.344606508811315,188.887964884440095,192.032897949218750,9.903379440307617,42.175195058186851
-0.339862301945686,188.888097127278655,192.032857259114593,9.904683113098145,42.178596496582031
-0.335052574674288,188.888295491536468,192.032725016276032,9.907546361287435,42.181845347086586
-0.330006981889407,188.888493855794280,192.032597859700530,9.909093221028646,42.184731801350914
-0.326463768879573,188.888559977213532,192.032328287760407,9.910346031188965,42.187459309895836
