GZ1,Acquired data,1,5
RI,LALS,RALS,DP,IP
1,1,1,1,1
68060,68060,68060,68060,68060
0,0,0,0,0
316,68376,136436,204496,272556
0,0,0,0,0
-0.9515647888183594,188.8481903076172,192.0113983154297,9.897439956665039,42.06277084350586
-0.8945470452308655,188.8480987548828,192.0113983154297,9.908120155334473,42.074317932128906
-0.8377315402030945,188.84799194335938,192.0115966796875,9.910999298095703,42.08511734008789
-0.7854173183441162,188.847900390625,192.0117950439453,9.915319442749023,42.09436798095703
-0.7417014241218567,188.847900390625,192.01199340820312,9.920330047607422,42.10247802734375
-0.7066830992698669,188.84799194335938,192.01219177246094,9.926229476928711,42.11052703857422
-0.6751666069030762,188.8480987548828,192.0124969482422,9.930930137634277,42.118560791015625
-0.6486511826515198,188.8481903076172,192.01258850097656,9.928939819335938,42.12565994262695
-0.6287352442741394,188.8481903076172,192.0124969482422,9.926129341125488,42.13142776489258
-0.6121227741241455,188.84829711914062,192.01229858398438,9.925469398498535,42.13636016845703
-0.6022050976753235,188.84829711914062,192.01210021972656,9.92356014251709,42.14080047607422
-0.5906891226768494,188.8481903076172,192.01190185546875,9.921529769897461,42.14510726928711
-0.5796728134155273,188.847900390625,192.0115966796875,9.922309875488281,42.149410247802734
-0.5695567727088928,188.84759521484375,192.01148986816406,9.922809600830078,42.15364074707031
-0.5609437823295593,188.8472900390625,192.0113983154297,9.924339294433594,42.15800857543945
-0.5513274669647217,188.8470916748047,192.0113983154297,9.921879768371582,42.16233825683594
-0.5444119572639465,188.8470916748047,192.01148986816406,9.919909477233887,42.166378021240234
-0.539094865322113,188.84719848632812,192.0115966796875,9.927080154418945,42.170047760009766
-0.5348801612854004,188.84719848632812,192.0117950439453,9.933300018310547,42.173309326171875
-0.5326643586158752,188.8472900390625,192.01190185546875,9.934060096740723,42.1763801574707
-0.5298458933830261,188.8472900390625,192.01199340820312,9.92251968383789,42.17918014526367
-0.527630090713501,188.8472900390625,192.01210021972656,9.910909652709961,42.18157958984375
-0.5223167538642883,188.8472900390625,192.01210021972656,9.908209800720215,42.18367004394531
-0.5217985510826111,188.8472900390625,192.01210021972656,9.908040046691895,42.18634033203125
-0.5200824737548828,188.84719848632812,192.01210021972656,9.911459922790527,42.19013977050781
-0.513468325138092,188.8470001220703,192.01210021972656,9.914169311523438,42.19413757324219
-0.5080519914627075,188.84689331054688,192.01210021972656,9.909639358520508,42.19749069213867
-0.5054357051849365,188.84658813476562,192.01210021972656,9.903429985046387,42.200077056884766
-0.5078204274177551,188.84649658203125,192.01219177246094,9.902400016784668,42.2022705078125
-0.5126045942306519,188.84649658203125,192.01229858398438,9.903459548950195,42.20450973510742
-0.5116896629333496,188.84658813476562,192.0124969482422,9.9022798538208,42.20682907104492
-0.5153751969337463,188.84669494628906,192.0124969482422,9.896900177001953,42.20927810668945
-0.5185571908950806,188.84689331054688,192.0124969482422,9.88970947265625,42.21194839477539
-0.5178406238555908,188.84739685058594,192.01258850097656,9.894149780273438,42.21500015258789
-0.5153272747993469,188.84799194335938,192.01258850097656,9.900829315185547,42.2181282043457
-0.5129092931747437,188.848388671875,192.0124969482422,9.899669647216797,42.220848083496094
