GZ1,Acquired data,1,5
RI,LALS,RALS,DP,IP
1,1,1,1,1
68060,68060,68060,68060,68060
0,0,0,0,0
316,68376,136436,204496,272556
0,0,0,0,0
-0.41397666931152344,188.9770965576172,192.09349060058594,9.943689346313477,42.077510833740234
-0.36261406540870667,188.97679138183594,192.09320068359375,9.9443998336792,42.087257385253906
-0.31985172629356384,188.97659301757812,192.0928955078125,9.943419456481934,42.095848083496094
-0.284989595413208,188.9763946533203,192.09259033203125,9.94789981842041,42.1031494140625
-0.25912633538246155,188.97628784179688,192.09259033203125,9.947839736938477,42.10929870605469
-0.23936469852924347,188.97608947753906,192.0926971435547,9.943550109863281,42.11466979980469
-0.22500084340572357,188.9759979248047,192.09300231933594,9.942729949951172,42.119449615478516
-0.21503916382789612,188.9759979248047,192.09329223632812,9.944509506225586,42.12363052368164
-0.20517666637897491,188.9759979248047,192.0937957763672,9.942770004272461,42.12730026245117
-0.1976144164800644,188.9761962890625,192.09429931640625,9.938929557800293,42.130889892578125
-0.19125190377235413,188.97650146484375,192.09469604492188,9.933269500732422,42.135379791259766
-0.18038803339004517,188.97669982910156,192.0950927734375,9.932769775390625,42.14048767089844
-0.17032717168331146,188.97689819335938,192.09548950195312,9.931989669799805,42.14501953125
-0.16236437857151031,188.97718811035156,192.09579467773438,9.931079864501953,42.148658752441406
-0.15490132570266724,188.97740173339844,192.0959930419922,9.931049346923828,42.151649475097656
-0.15103934705257416,188.97769165039062,192.09609985351562,9.930270195007324,42.15456008911133
-0.14967598021030426,188.97799682617188,192.09619140625,9.930970191955566,42.157470703125
-0.14671427011489868,188.97830200195312,192.09629821777344,9.9337797164917,42.16041946411133
-0.14295145869255066,188.9785919189453,192.09629821777344,9.944310188293457,42.16358947753906
-0.13988865911960602,188.97879028320312,192.09629821777344,9.950249671936035,42.16709899902344
-0.13752584159374237,188.97909545898438,192.09629821777344,9.952829360961914,42.170738220214844
-0.13636276125907898,188.9792938232422,192.09629821777344,9.947360038757324,42.174110412597656
-0.13170160353183746,188.97959899902344,192.09629821777344,9.939459800720215,42.17692947387695
-0.13323740661144257,188.97988891601562,192.09629821777344,9.933380126953125,42.17932891845703
-0.13597485423088074,188.98019409179688,192.09629821777344,9.934080123901367,42.18158721923828
-0.13971364498138428,188.9803924560547,192.09629821777344,9.936490058898926,42.18362045288086
-0.14265136420726776,188.9805908203125,192.09619140625,9.935099601745605,42.1851692199707
-0.1458885222673416,188.98069763183594,192.09609985351562,9.930560111999512,42.186378479003906
-0.14912569522857666,188.9805908203125,192.09579467773438,9.925339698791504,42.18830871582031
-0.14846234023571014,188.9805908203125,192.09548950195312,9.930859565734863,42.19152069091797
-0.1432003527879715,188.98049926757812,192.09548950195312,9.943709373474121,42.19499969482422
-0.1429375410079956,188.98049926757812,192.09548950195312,9.949139595031738,42.197818756103516
-0.1429760754108429,188.98049926757812,192.09559631347656,9.952449798583984,42.19990921020508
-0.14481325447559357,188.9805908203125,192.0959014892578,9.950220108032227,42.20178985595703
-0.1485501378774643,188.98089599609375,192.09619140625,9.94616985321045,42.20372009277344
-0.14778760075569153,188.98109436035156,192.09649658203125,9.942429542541504,42.20575714111328
