GZ1,Acquired data,1,5
RI,LALS,RALS,DP,IP
1,1,1,1,1
68060,68060,68060,68060,68060
0,0,0,0,0
316,68376,136436,204496,272556
0,0,0,0,0
-0.5984382629394531,189.0426025390625,191.98289489746094,9.838769912719727,42.05149841308594
-0.5703302025794983,189.0421905517578,191.98219299316406,9.857159614562988,42.05733871459961
-0.5194178819656372,189.0419921875,191.9821014404297,9.871689796447754,42.06856918334961
-0.45851102471351624,189.0417938232422,191.9822998046875,9.877180099487305,42.08082962036133
-0.39349958300590515,189.0417938232422,191.98239135742188,9.869979858398438,42.092018127441406
-0.33948972821235657,189.0417938232422,191.98269653320312,9.869979858398438,42.10175704956055
-0.2972787320613861,189.0417938232422,191.98300170898438,9.866299629211426,42.110008239746094
-0.262170672416687,189.0417938232422,191.98300170898438,9.860300064086914,42.116920471191406
-0.23455852270126343,189.04159545898438,191.98309326171875,9.852230072021484,42.1226806640625
-0.21664714813232422,189.04129028320312,191.98309326171875,9.853779792785645,42.128299713134766
-0.19843821227550507,189.04080200195312,191.98309326171875,9.85435962677002,42.134647369384766
-0.17992793023586273,189.04019165039062,191.98289489746094,9.85236930847168,42.14099884033203
-0.1614176332950592,189.0395965576172,191.9827880859375,9.856849670410156,42.146339416503906
-0.14960977435112,189.03900146484375,191.9825897216797,9.85571002960205,42.15068054199219
-0.14299751818180084,189.0386962890625,191.98239135742188,9.843110084533691,42.15454864501953
-0.13878853619098663,189.0384979248047,191.9822998046875,9.832940101623535,42.15821838378906
-0.13467872142791748,189.03829956054688,191.98219299316406,9.823029518127441,42.16189956665039
-0.12976783514022827,189.03819274902344,191.98219299316406,9.823299407958984,42.16565704345703
-0.12335775792598724,189.03810119628906,191.98219299316406,9.820479393005371,42.169517517089844
-0.12004903703927994,189.03790283203125,191.98219299316406,9.816869735717773,42.17369079589844
-0.11483678221702576,189.03790283203125,191.98219299316406,9.814079284667969,42.17770004272461
-0.11062779277563095,189.03810119628906,191.9821014404297,9.819560050964355,42.181190490722656
-0.1085168868303299,189.0384979248047,191.98199462890625,9.82332992553711,42.18425750732422
-0.10760761052370071,189.0388946533203,191.98179626464844,9.830100059509277,42.18703079223633
-0.10989886522293091,189.03929138183594,191.98159790039062,9.838839530944824,42.189517974853516
-0.11018740385770798,189.03968811035156,191.9813995361328,9.837299346923828,42.19166946411133
-0.11337511241436005,189.0399932861328,191.981201171875,9.83899974822998,42.19342041015625
-0.11686799675226212,189.04039001464844,191.981201171875,9.848249435424805,42.195159912109375
-0.11955597996711731,189.0408935546875,191.981201171875,9.859609603881836,42.19791793823242
-0.11884506791830063,189.04139709472656,191.98129272460938,9.859979629516602,42.20161819458008
-0.1151358038187027,189.04209899902344,191.9813995361328,9.858319282531738,42.20513916015625
-0.11532516032457352,189.0428009033203,191.98159790039062,9.856329917907715,42.20783996582031
-0.11671614646911621,189.0432891845703,191.98179626464844,9.856029510498047,42.20998764038086
-0.1203043982386589,189.04359436035156,191.98199462890625,9.863120079040527,42.21192932128906
-0.12179456651210785,189.043701171875,191.98219299316406,9.875539779663086,42.21393966674805
-0.1230863705277443,189.0435028076172,191.98239135742188,9.880780220031738,42.21611785888672
