GZ1,Acquired data,1,5
RI,LALS,RALS,DP,IP
1,1,1,1,1
68060,68060,68060,68060,68060
0,0,0,0,0
316,68376,136436,204496,272556
0,0,0,0,0
-1.100813388824463,189.13018798828125,192.18099975585938,9.93671989440918,42.046958923339844
-1.0477585792541504,189.12969970703125,192.18089294433594,9.937819480895996,42.05786895751953
-0.9878043532371521,189.1295928955078,192.18089294433594,9.936599731445312,42.068359375
-0.9397495985031128,189.12979125976562,192.18099975585938,9.933440208435059,42.07752990722656
-0.8970950245857239,189.13009643554688,192.18089294433594,9.926559448242188,42.085269927978516
-0.8601406216621399,189.13059997558594,192.18069458007812,9.930819511413574,42.09227752685547
-0.8317859172821045,189.13088989257812,192.18038940429688,9.944839477539062,42.09967803955078
-0.8057315349578857,189.13099670410156,192.17999267578125,9.951549530029297,42.10715866088867
-0.7832767367362976,189.13088989257812,192.17959594726562,9.947229385375977,42.11354064941406
-0.7651225328445435,189.131591796875,192.1805877685547,9.9399995803833,42.11878967285156
-0.7545677423477173,189.13339233398438,192.18409729003906,9.93970012664795,42.123329162597656
-0.7450132966041565,189.13558959960938,192.18798828125,9.945199966430664,42.127540588378906
-0.7391586303710938,189.13800048828125,192.19219970703125,9.9443998336792,42.13161849975586
-0.733004093170166,189.14059448242188,192.1967010498047,9.949749946594238,42.13575744628906
-0.7281498312950134,189.14279174804688,192.20030212402344,9.95457935333252,42.13990020751953
-0.7217950224876404,189.14389038085938,192.2014923095703,9.954889297485352,42.14436721801758
-0.7165406942367554,189.1446990966797,192.202392578125,9.95457935333252,42.14896774291992
-0.7117860913276672,189.14540100097656,192.2032012939453,9.959670066833496,42.1533088684082
-0.7076314091682434,189.14608764648438,192.20388793945312,9.963709831237793,42.15715789794922
-0.7057769298553467,189.14649963378906,192.2043914794922,9.960919380187988,42.16062927246094
-0.7093226313591003,189.14669799804688,192.2047882080078,9.964320182800293,42.16365051269531
-0.7145678400993347,189.14678955078125,192.20509338378906,9.963899612426758,42.166378021240234
-0.7172132730484009,189.14639282226562,192.20509338378906,9.9644193649292,42.168758392333984
-0.718359112739563,189.14608764648438,192.20579528808594,9.968770027160645,42.170799255371094
-0.7239041924476624,189.14659118652344,192.20819091796875,9.973099708557129,42.173519134521484
-0.7288498878479004,189.14720153808594,192.2108917236328,9.970640182495117,42.17741775512695
-0.7264952659606934,189.14810180664062,192.21339416503906,9.964340209960938,42.181339263916016
-0.7222408652305603,189.14920043945312,192.2159881591797,9.960100173950195,42.1845703125
-0.7198861837387085,189.15029907226562,192.21778869628906,9.962759971618652,42.18716049194336
-0.7204316854476929,189.14979553222656,192.21609497070312,9.962299346923828,42.189300537109375
-0.7203772664070129,189.14788818359375,192.21209716796875,9.9652099609375,42.19144058227539
-0.7228224873542786,189.14569091796875,192.20799255371094,9.963549613952637,42.193687438964844
-0.7237679958343506,189.14340209960938,192.2041015625,9.962570190429688,42.19607925415039
-0.7257134318351746,189.14109802246094,192.1999969482422,9.961090087890625,42.19873809814453
-0.7234589457511902,189.13938903808594,192.1971893310547,9.95315933227539,42.20180892944336
-0.7189046144485474,189.1387939453125,192.1967010498047,9.9485502243042,42.204750061035156
