GZ1,Acquired data,1,5
RI,LALS,RALS,DP,IP
1,1,1,1,1
68060,68060,68060,68060,68060
0,0,0,0,0
316,68376,136436,204496,272556
0,0,0,0,0
-1.0122885704040527,189.093994140625,192.12570190429688,9.923999786376953,42.018089294433594
-0.9740430116653442,189.0926971435547,192.12579345703125,9.943779945373535,42.02684020996094
-0.918997049331665,189.0909881591797,192.12579345703125,9.95220947265625,42.03910827636719
-0.8555516004562378,189.08489990234375,192.12579345703125,9.949130058288574,42.051300048828125
-0.7967057228088379,189.07598876953125,192.12570190429688,9.937349319458008,42.06203842163086
-0.7477599382400513,189.06849670410156,192.12559509277344,9.929530143737793,42.07123947143555
-0.7088143825531006,189.06129455566406,192.12548828125,9.933499336242676,42.07891845703125
-0.6777690649032593,189.05319213867188,192.12539672851562,9.936800003051758,42.085479736328125
-0.656123161315918,189.04739379882812,192.1252899169922,9.940759658813477,42.09103012084961
-0.6387773752212524,189.04669189453125,192.1251983642578,9.940879821777344,42.09565734863281
-0.6263321042060852,189.04640197753906,192.12509155273438,9.94005012512207,42.100460052490234
-0.6136865019798279,189.0460968017578,192.125,9.943069458007812,42.10622787475586
-0.5966406464576721,189.04598999023438,192.125,9.940969467163086,42.11186981201172
-0.58319491147995,189.0458984375,192.125,9.931849479675293,42.11663818359375
-0.572949230670929,189.04598999023438,192.12489318847656,9.931300163269043,42.120609283447266
-0.5651034712791443,189.04598999023438,192.1248016357422,9.933199882507324,42.12418746948242
-0.561157763004303,189.0460968017578,192.12469482421875,9.93474006652832,42.127708435058594
-0.5577122569084167,189.0461883544922,192.12449645996094,9.939469337463379,42.13121032714844
-0.5517666935920715,189.04629516601562,192.1243896484375,9.937970161437988,42.13471984863281
-0.5465211272239685,189.0461883544922,192.12429809570312,9.936820030212402,42.13842010498047
-0.5430751442909241,189.04598999023438,192.12429809570312,9.938859939575195,42.142398834228516
-0.5396296381950378,189.0458984375,192.12429809570312,9.93632984161377,42.14632797241211
-0.5336840748786926,189.04579162597656,192.1243896484375,9.932640075683594,42.14988708496094
-0.528538167476654,189.0457000732422,192.12449645996094,9.936960220336914,42.15303039550781
-0.5253925919532776,189.04559326171875,192.12449645996094,9.950319290161133,42.15584945678711
-0.5240470767021179,189.04559326171875,192.12449645996094,9.956449508666992,42.15835952758789
-0.5276015400886536,189.04550170898438,192.1243896484375,9.95343017578125,42.16069030761719
-0.5287556052207947,189.04539489746094,192.12429809570312,9.954609870910645,42.16257858276367
-0.5309101343154907,189.04539489746094,192.12429809570312,9.959139823913574,42.1644401550293
-0.5321643352508545,189.0452880859375,192.12429809570312,9.96033000946045,42.16750717163086
-0.5288189649581909,189.0450897216797,192.1243896484375,9.961380004882812,42.171409606933594
-0.5236730575561523,189.04489135742188,192.1245880126953,9.959329605102539,42.17487716674805
-0.5221272706985474,189.0446014404297,192.1248016357422,9.95492935180664,42.177520751953125
-0.5213816165924072,189.0443878173828,192.1248016357422,9.95458984375,42.179588317871094
-0.5218361616134644,189.044189453125,192.12489318847656,9.958330154418945,42.18144989013672
-0.5202903747558594,189.0443878173828,192.12539672851562,9.960769653320312,42.18347930908203
-0.5212446451187134,189.0450897216797,192.12599182128906,9.956620216369629,42.1856689453125
