GZ1,Acquired data,1,5
RI,LALS,RALS,DP,IP
1,1,1,1,1
68060,68060,68060,68060,68060
0,0,0,0,0
316,68376,136436,204496,272556
0,0,0,0,0
-0.16972732543945312,188.9001007080078,192.0446014404297,9.961719512939453,42.28957748413086
-0.18721897900104523,188.893798828125,192.03990173339844,9.950789451599121,42.283958435058594
-0.22481027245521545,188.8878936767578,192.03529357910156,9.939599990844727,42.27018737792969
-0.2846031188964844,188.8824005126953,192.03079223632812,9.930459976196289,42.25151062011719
-0.3555958867073059,188.8780975341797,192.02780151367188,9.929049491882324,42.231258392333984
-0.42318978905677795,188.8769989013672,192.0272979736328,9.925939559936523,42.211910247802734
-0.48398205637931824,188.8769989013672,192.027099609375,9.922120094299316,42.194400787353516
-0.5378735661506653,188.87689208984375,192.02699279785156,9.919479370117188,42.1781005859375
-0.5810686349868774,188.87680053710938,192.0269012451172,9.91309928894043,42.161888122558594
-0.6248588562011719,188.87680053710938,192.0269012451172,9.905869483947754,42.145790100097656
-0.6633504033088684,188.8769989013672,192.02699279785156,9.905049324035645,42.13016891479492
-0.6958452463150024,188.87709045410156,192.02699279785156,9.904759407043457,42.115379333496094
-0.7232360243797302,188.87728881835938,192.0269012451172,9.905019760131836,42.101497650146484
-0.7470296025276184,188.87750244140625,192.02679443359375,9.905509948730469,42.088539123535156
-0.7700220346450806,188.87750244140625,192.0266876220703,9.901909828186035,42.07666778564453
-0.7853164076805115,188.87750244140625,192.0266876220703,9.900070190429688,42.066017150878906
-0.7946065068244934,188.87750244140625,192.02659606933594,9.891849517822266,42.05625915527344
-0.8024011850357056,188.8773956298828,192.0264892578125,9.888480186462402,42.04737854003906
-0.8087920546531677,188.87728881835938,192.02639770507812,9.889510154724121,42.03913879394531
-0.8137829303741455,188.877197265625,192.02639770507812,9.89065933227539,42.0316276550293
-0.8170763254165649,188.8769989013672,192.02639770507812,9.887999534606934,42.025508880615234
-0.8024711012840271,188.87689208984375,192.02639770507812,9.894780158996582,42.02484893798828
-0.7684643268585205,188.87649536132812,192.0264892578125,9.905739784240723,42.03173828125
-0.7119547128677368,188.8760986328125,192.0266876220703,9.911910057067871,42.042457580566406
-0.646049439907074,188.87579345703125,192.0269012451172,9.910189628601074,42.05467987060547
-0.5845386981964111,188.87539672851562,192.02719116210938,9.910709381103516,42.066837310791016
-0.5313325524330139,188.875,192.02749633789062,9.909799575805664,42.077457427978516
-0.48562613129615784,188.87469482421875,192.027587890625,9.9022798538208,42.08601760864258
-0.4525158405303955,188.87449645996094,192.027587890625,9.897319793701172,42.093017578125
-0.4241090714931488,188.8741912841797,192.027587890625,9.89645004272461,42.099159240722656
-0.40230169892311096,188.87368774414062,192.0272979736328,9.89635944366455,42.10480880737305
-0.38629651069641113,188.873291015625,192.027099609375,9.890999794006348,42.11008834838867
-0.3722863793373108,188.872802734375,192.02679443359375,9.8843994140625,42.115299224853516
-0.35828009247779846,188.87249755859375,192.0264892578125,9.879889488220215,42.12055969238281
-0.3456737697124481,188.87210083007812,192.02609252929688,9.87893009185791,42.12562942504883
-0.3324647545814514,188.8719024658203,192.02569580078125,9.882040023803711,42.13031768798828
-0.3206595480442047,188.87168884277344,192.0251922607422,9.88892936706543,42.13454055786133
